timestep,pX,pY,1_x,2_x,3_x,4_x,5_x,6_x,7_x,8_x,9_x,10_x,1_y,2_y,3_y,4_y,5_y,6_y,7_y,8_y,9_y,10_y,kinetic_energy,energy_lost
3559,1.4,37.26634570673022,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,35.780661459955105,35.537855639918334,35.43227635657177,35.41816795256243,35.49127778175303,35.67758217697154,36.30830072770264,0.0,4464.775558614697,-23.42021471845237
3560,1.4,37.36746857387003,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,35.87451016352861,35.631817851697235,35.52628299708816,35.51218050465612,35.58526041522071,35.7714819436174,36.40188282482147,0.0,4488.247711563887,-23.472152949189876
3561,1.4,37.46859144100984,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,35.96831935352415,35.725740816797284,35.620250506989606,35.60615394164435,35.67920385321148,35.86534230998825,36.49542482839904,0.0,4511.771699369912,-23.523987806025616
3562,1.4,37.56971430814964,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.06208892677335,35.819624431924794,35.71417878293337,35.700088160177856,35.77310799240913,35.959163172859355,36.5889266355612,0.0,4535.347418430912,-23.57571906099929
3563,1.4,37.67083717528945,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.15581878015146,35.91346859382944,35.80806772161991,35.793983056950566,35.866972729540706,36.0529444290495,36.68238814347806,0.0,4558.974764917518,-23.627346486606257
3564,1.4,37.77196004242926,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.249508810577495,36.00727319930435,35.90191721979305,35.88783852869972,35.96079796137668,36.14668597542107,36.77580924936413,0.0,4582.653634773323,-23.678869855804805
3565,1.4,37.87308290956906,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.34315891501432,36.10103814518621,35.995727174240024,35.98165447220598,36.05458358473101,36.24038770888023,36.86918985047842,0.0,4606.383923715325,-23.730288942002517
3566,1.4,37.97420577670887,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.43676899046878,36.19476332835538,36.089497481791625,36.07543078429355,36.14832949646131,36.33404952637695,36.96252984412455,0.0,4630.165527234396,-23.781603519070813
3567,1.4,38.07532864384868,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.53033893399181,36.28844864573605,36.18322803932233,36.16916736183029,36.242035593468906,36.42767132490519,37.05582912765085,0.0,4653.998340595738,-23.832813361342232
3568,1.4,38.176451510988485,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.62386864267855,36.38209399429628,36.27691874375039,36.26286410172781,36.335701772699,36.52125300150299,37.14908759845051,0.0,4677.882258839346,-23.883918243607695
3569,1.4,38.27757437812829,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.71735801366843,36.47569927104817,36.37056949203794,36.35652090094162,36.42932793114074,36.61479445325257,37.242305153961645,0.0,4701.817176780468,-23.934917941121967
3570,1.4,38.3786972452681,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.81080694414536,36.569264373047965,36.46418018119113,36.4501376564712,36.52291396582737,36.70829557728045,37.33548169166746,0.0,4725.80298901007,-23.985812229601834
3571,1.4,38.47982011240791,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.90421533133773,36.662789197396144,36.55775070826024,36.54371426536014,36.616459773836326,36.80175627075757,37.42861710909632,0.0,4749.839589895298,-24.036600885227926
3572,1.4,38.580942979547714,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,36.997583072518616,36.75627364123756,36.65128097033979,36.63725062469625,36.70996525228933,36.89517643089941,37.52171130382187,0.0,4773.926873579944,-24.087283684646536
3573,1.4,38.68206584668752,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.09091006500587,36.84971760176152,36.74477086456863,36.73074663161168,36.80343029835255,36.988555954966095,37.61476417346319,0.0,4798.064733984917,-24.137860404973253
3574,1.4,38.78318871382733,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.184196206162206,36.94312097620194,36.83822028813008,36.82420218328301,36.89685480923665,37.08189474026248,37.70777561568483,0.0,4822.253064808697,-24.188330823779324
3575,1.4,38.884311580967136,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.27744139339534,37.03648366183743,36.93162913825202,36.91761717693139,36.99023868219699,37.17519268413833,37.800745528197005,0.0,4846.49175952782,-24.238694719123487
3576,1.4,38.98543444810694,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.370645524158085,37.12980555599142,37.02499731220705,37.01099150982262,37.08358181453365,37.26844968398836,37.89367380875565,0.0,4870.780711397333,-24.288951869512857
3577,1.4,39.08655731524675,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.46380849594848,37.22308655603225,37.11832470731254,37.104325079267305,37.17688410359159,37.36166563725238,37.98656035516255,0.0,4895.119813451269,-24.339102053935676
3578,1.4,39.18768018238656,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.5569302063099,37.31632655937332,37.21161122093078,37.19761778262095,37.27014544676076,37.45484044141544,38.07940506526545,0.0,4919.50895850312,-24.3891450518513
3579,1.4,39.288803049526365,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.65001055283116,37.409525463473166,37.3048567504691,37.29086951728404,37.3633657414762,37.547973994007855,38.172207836958194,0.0,4943.948039146306,-24.43908064318566
3580,1.4,39.38992591666617,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.74304943314661,37.502683165835606,37.39806119337995,37.384080180702206,37.456544885218165,37.64106619260543,38.26496856818079,0.0,4968.436947754646,-24.488908608340353
3581,1.4,39.49104878380598,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.836046744936304,37.59579956400983,37.491224447161045,37.47724967036631,37.549682775512224,37.73411693482948,38.35768715691956,0.0,4992.975576482841,-24.538628728194453
3582,1.4,39.59217165094579,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,37.92900238592606,37.68887455559052,37.584346409355454,37.57037788381256,37.64277930992939,37.827126118347,38.45036350120724,0.0,5017.563817266937,-24.588240784096342
3583,1.4,39.6932945180856,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.02191625388759,37.78190803821794,37.67742697755174,37.66346471862262,37.73583438608622,37.92009364087074,38.54299749912307,0.0,5042.201561824807,-24.637744557870064
3584,1.4,39.7944173852254,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.11478824663861,37.87489990957812,37.770466049384034,37.75651007242373,37.82884790164493,38.01301940015934,38.63558904879295,0.0,5066.888701656627,-24.687139831819877
3585,1.4,39.89554025236521,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.20761826204295,37.96785006740286,37.863463522532186,37.84951384288882,37.92181975431351,38.10590329401742,38.72813804838953,0.0,5091.625128045353,-24.736426388726613
3586,1.4,39.996663119505016,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.3004061980107,38.06075840946994,37.956419294721854,37.9424759277366,38.01474984184585,38.19874522029574,38.82064439613231,0.0,5116.410732057202,-24.78560401184859
3587,1.4,40.09778598664482,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.39315195249827,38.15362483360318,38.04933326372462,38.03539622473171,38.107638062041815,38.29154507689126,38.91310799028776,0.0,5141.2454045421255,-24.83467248492343
3588,1.4,40.19890885378463,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.485855423508525,38.24644923767257,38.14220532735811,38.12827463168482,38.20048431274739,38.38430276174727,39.00552872916944,0.0,5166.129036134297,-24.883631592171696
3589,1.4,40.30003172092444,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.57851650909091,38.33923151959438,38.23503538348611,38.22111104645271,38.29328849185478,38.47701817285352,39.09790651113812,0.0,5191.061517252589,-24.932481118291435
3590,1.4,40.40115458806424,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.671135107341534,38.43197157733126,38.32782333001865,38.313905366938414,38.38605049730253,38.569691208246304,39.19024123460186,0.0,5216.042738101058,-24.981220848469093
3591,1.4,40.50227745520405,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.76371111640331,38.52466930889237,38.420569064912165,38.40665749109134,38.47877022707564,38.66232176600859,39.282532798016135,0.0,5241.0725886694245,-25.029850568366783
3592,1.4,40.60340032234386,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.85624443446605,38.61732461233349,38.51327248616956,38.49936731690736,38.571447579205646,38.75490974427012,39.374781099883975,0.0,5266.150958733562,-25.078370064137744
3593,1.4,40.70452318948367,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,38.94873495976659,38.70993738575712,38.605933491840325,38.59203474242892,38.66408245177077,38.84745504120755,39.46698603875604,0.0,5291.277737855979,-25.126779122416337
3594,1.4,40.80564605662347,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.04118259058889,38.802507527312606,38.6985519800207,38.68465966574519,38.75667474289601,38.93995755504452,39.55914751323075,0.0,5316.452815386301,-25.175077530322596
3595,1.4,40.90676892376328,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.133587225264144,38.89503493519623,38.791127848853726,38.77724198499211,38.84922435075328,39.0324171840518,39.65126542195438,0.0,5341.676080461771,-25.2232650754695
3596,1.4,41.00789179090309,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.2259487621709,38.98751950765135,38.88366099652939,38.869781598352574,38.94173117356148,39.12483382654737,39.74333966362119,0.0,5366.947422007721,-25.271341545950236
3597,1.4,41.109014658042895,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.31826709973517,39.07996114296849,38.97615132128473,38.9622784040565,39.03419510958663,39.21720738089659,39.835370136973545,0.0,5392.266728738074,-25.319306730352764
3598,1.4,41.2101375251827,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.41054213643055,39.172359739485486,39.06859872140394,39.05473230038093,39.126616057142,39.30953774551223,39.92735674080199,0.0,5417.633889155827,-25.36716041775344
3599,1.4,41.31126039232251,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.50277377077831,39.26471519558754,39.16100309521848,39.14714318565019,39.21899391458819,39.40182481885465,40.01929937394539,0.0,5443.048791553543,-25.414902397716105
3600,1.4,41.41238325946232,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.59496190134751,39.35702740970737,39.25336434110722,39.239510958235954,39.311328580333246,39.49406849943188,40.111197935291024,0.0,5468.511324013843,-25.46253246029937
3601,1.4,41.51350612660213,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.68710642675516,39.449296280325335,39.34568235749649,39.3318355165574,39.4036199528328,39.58626868579973,40.20305232377472,0.0,5494.021374409898,-25.510050396055703
3602,1.4,41.61462899374193,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.77920724566624,39.54152170596951,39.43795704286026,39.42411675908126,39.49586793059015,39.67842527656192,40.29486243838095,0.0,5519.578830405929,-25.557455996030512
3603,1.4,41.71575186088174,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.87126425679391,39.63370358521583,39.53018829572021,39.51635458432201,39.58807241215639,39.7705381703702,40.38662817814293,0.0,5545.183579457692,-25.604749051763065
3604,1.4,41.816874728021546,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,39.96327735889953,39.72584181668817,39.622376014645845,39.60854889084191,39.68023329613051,39.86260726592438,40.47834944214276,0.0,5570.835508812975,-25.651929355282846
3605,1.4,41.91799759516135,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.05524645079286,39.81793629905848,39.71452009825461,39.70069957725116,39.77235048115952,39.95463246197258,40.57002612951151,0.0,5596.534505512102,-25.698996699127747
3606,1.4,42.01912046230116,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.14717143133208,39.9099869310469,39.80662044521203,39.792806542208,39.86442386593855,40.04661365731121,40.66165813942934,0.0,5622.280456388421,-25.745950876318602
3607,1.4,42.12024332944097,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.239052199424,40.001993611421845,39.89867695423177,39.88486968441881,39.95645334921096,40.13855075078516,40.753245371125615,0.0,5648.073248068809,-25.79279168038829
3608,1.4,42.22136619658077,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.33088865402408,40.09395623900014,39.99068952407577,39.97688890263824,40.04843882976848,40.23044364128789,40.844787723878994,0.0,5673.912766974167,-25.83951890535809
3609,1.4,42.32248906372058,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.42268069413658,40.185874712647134,40.08265805355438,40.068864095669305,40.14038020645127,40.32229222776152,40.93628509701759,0.0,5699.798899319923,-25.88613234575587
3610,1.4,42.42361193086039,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.5144282188147,40.27774893127678,40.17458244152645,40.16079516236351,40.23227737814807,40.41409640919697,41.02773738991902,0.0,5725.731531116528,-25.932631796604255
3611,1.4,42.5247347980002,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.60613112716064,40.36957879385179,40.266462586899415,40.25268200162095,40.32413024379631,40.50585608463407,41.11914450201056,0.0,5751.710548169962,-25.97901705343429
3612,1.4,42.62585766514,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.69778931832574,40.461364199383695,40.35829838862946,40.34452451239043,40.415938702382206,40.59757115316166,41.21050633276924,0.0,5777.735836082237,-26.025287912275417
3613,1.4,42.72698053227981,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.78940269151058,40.55310504693301,40.450089745721584,40.43632259366956,40.50770265294088,40.689241513917686,41.301822781721945,0.0,5803.807280251898,-26.071444169660936
3614,1.4,42.82810339941962,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.88097114596511,40.64480123560931,40.54183655722974,40.528076144504894,40.59942199455646,40.78086706608935,41.39309374844554,0.0,5829.924765874532,-26.117485622633467
3615,1.4,42.92922626655943,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,40.97249458098873,40.73645266457135,40.63353872225694,40.61978506399202,40.69109662636221,40.87244770891319,41.48431913256698,0.0,5856.088177943266,-26.163412068734033
3616,1.4,43.03034913369923,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.063972895930426,40.82805923302716,40.725196139955344,40.71144925127567,40.78272644754062,40.9639833416752,41.57549883376342,0.0,5882.297401249273,-26.209223306007516
3617,1.4,43.13147200083904,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.15540599018886,40.91962084023421,40.81680870952642,40.80306860554984,40.874311357323535,41.05547386371094,41.6666327517623,0.0,5908.552320382297,-26.254919133023577
3618,1.4,43.23259486797885,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.2467937632125,41.011137385499445,40.908376330221,40.8946430260579,40.96585125499226,41.14691917440564,41.7577207863415,0.0,5934.852819731133,-26.300499348836638
3619,1.4,43.333717735118654,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.33813611449973,41.10260876817946,40.99989890133943,40.98617241209269,41.05734603987766,41.23831917319433,41.84876283732942,0.0,5961.198783484161,-26.345963753027718
3620,1.4,43.43484060225846,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.42943294359893,41.194034887680566,41.09137632223165,41.077656662996674,41.148795611360285,41.32967375956193,41.93975880460509,0.0,5987.590095629837,-26.39131214567624
3621,1.4,43.53596346939827,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.52068415010864,41.28541564345893,41.18280849229734,41.16909567816199,41.24019986887047,41.42098283304336,42.030708588098285,0.0,6014.026639957219,-26.436544327381853
3622,1.4,43.63708633653808,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.61188963367763,41.376750935020674,41.274195310986,41.26048935703059,41.33155871188846,41.51224629322369,42.12161208778966,0.0,6040.5083000564655,-26.481660099246255
3623,1.4,43.73820920367788,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.703049294005,41.468040661921975,41.36553667779706,41.35183759909439,41.4228720399445,41.60346403973819,42.21246920371081,0.0,6067.034959319358,-26.52665926289228
3624,1.4,43.83933207081769,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.79416303084033,41.5592847237692,41.45683249228002,41.44314030389529,41.51413975261897,41.69463597227249,42.30327983594442,0.0,6093.606500939807,-26.571541620449352
3625,1.4,43.9404549379575,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.885230743983776,41.650483020219,41.54808265403455,41.53439737102537,41.60536174954248,41.785761990562655,42.39404388462437,0.0,6120.222807914371,-26.616306974563486
3626,1.4,44.041577805097305,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,41.97625233328616,41.741635450978414,41.639287062710565,41.62560870012696,41.69653793039596,41.87684199439533,42.484761249935815,0.0,6146.88376304277,-26.66095512839911
3627,1.4,44.14270067223711,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.06722769864911,41.832741915805,41.73044561800839,41.71677419089274,41.78766819491081,41.9678758836078,42.57543183211534,0.0,6173.589248928401,-26.70548588563088
3628,1.4,44.24382353937692,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.15815674002513,41.92380231450691,41.82155821967883,41.8078937430659,41.878752442869,42.05886355808816,42.66605553145103,0.0,6200.339147978851,-26.74989905045004
3629,1.4,44.344946406516726,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.249039357417765,42.01481654694306,41.91262476752329,41.89896725644018,41.96979057410317,42.14980491777539,42.7566322482826,0.0,6227.133342406427,-26.794194427576258
3630,1.4,44.44606927365653,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.339875450881664,42.10578451302318,42.00364516139391,41.989994630860046,42.060782488496734,42.24069986265946,42.8471618830015,0.0,6253.971714228655,-26.83837182222851
3631,1.4,44.54719214079634,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.43066492052272,42.19670611270796,42.09461930119364,42.08097576622077,42.15172808598401,42.33154829278146,42.93764433605102,0.0,6280.854145268822,-26.88243104016692
3632,1.4,44.64831500793615,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.52140766649815,42.28758124600913,42.18554708687636,42.17191056246852,42.24262726655032,42.4223501082337,43.02807950792643,0.0,6307.780517156477,-26.926371887654568
3633,1.4,44.74943787507596,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.61210358901664,42.37840981298961,42.276428418447,42.26279891960051,42.33347993023207,42.51310520915983,43.11846729917504,0.0,6334.750711327961,-26.970194171483854
3634,1.4,44.85056074221576,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.70275258833843,42.46919171376358,42.36726319596164,42.353640737665096,42.42428597711695,42.60381349575491,43.20880761039633,0.0,6361.764609026926,-27.013897698965593
3635,1.4,44.95168360935557,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.79335456477542,42.559926848496616,42.45805131952764,42.44443591676187,42.51504530734391,42.6944748682656,43.29910034224208,0.0,6388.822091304866,-27.057482277939926
3636,1.4,45.05280647649538,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.8839094186913,42.6506151174058,42.54879268930373,42.535184357041786,42.60575782110341,42.78508922699017,43.38934539541645,0.0,6415.923039021627,-27.100947716760857
3637,1.4,45.153929343635184,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,42.97441705050166,42.74125642075981,42.639487205500096,42.62588595870727,42.69642341863742,42.87565647227871,43.4795426706761,0.0,6443.067332845942,-27.144293824314445
3638,1.4,45.25505221077499,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.06487736067405,42.83185065887903,42.73013476837856,42.71654062201232,42.7870420002396,42.96617650453313,43.56969206883032,0.0,6470.254853255948,-27.187520410006073
3639,1.4,45.3561750779148,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.15529024972818,42.9223977321357,42.82073527825261,42.80714824726262,42.87761346625536,43.05664922420738,43.65979349074109,0.0,6497.48548053972,-27.230627283772264
3640,1.4,45.457297945054606,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.24565561823595,43.01289754095397,42.91128863548758,42.89770873481565,42.968137717082,43.14707453180749,43.74984683732324,0.0,6524.759094795795,-27.273614256075234
3641,1.4,45.55842081219441,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.335973366821584,43.103349985810056,43.0017947405007,42.988221985080806,43.0586146531688,43.237452327891695,43.83985200954453,0.0,6552.075575933699,-27.316481137903793
3642,1.4,45.65954367933422,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.42624339616175,43.19375496723232,43.09225349376125,43.07868789851949,43.14904417501718,43.32778251307055,43.92980890842576,0.0,6579.434803674474,-27.359227740775168
3643,1.4,45.76066654647403,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.51646560698568,43.284112385801365,43.18266479579064,43.16910637564524,43.23942618318073,43.41806498800704,44.0197174350409,0.0,6606.836657551213,-27.40185387673864
3644,1.4,45.86178941361384,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.606639900075216,43.37442214215021,43.27302854716255,43.2594773170238,43.32976057826538,43.50829965341668,44.109577490517175,0.0,6634.281016909582,-27.444359358369184
3645,1.4,45.96291228075364,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.696766176265,43.46468413696434,43.36334464850299,43.3498006232733,43.42004726092947,43.59848641006764,44.19938897603517,0.0,6661.767760908359,-27.486743998777456
3646,1.4,46.06403514789345,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.78684433644254,43.55489827098181,43.453613000490456,43.4400761950643,43.510286131883895,43.68862515878083,44.28915179282899,0.0,6689.296768519962,-27.529007611602538
3647,1.4,46.165158015033256,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.876874281548325,43.64506444499341,43.54383350385603,43.53030393311992,43.6004770918922,43.77871580043004,44.37886584218627,0.0,6716.86791853098,-27.57115001101829
3648,1.4,46.26628088217306,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,43.96685591257592,43.73518255984273,43.63400605938347,43.62048373821595,43.69062004177068,43.868758235942,44.46853102544841,0.0,6744.481089542715,-27.613171011735176
3649,1.4,46.36740374931287,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,44.05678913057212,43.82525251642628,43.72413056790935,43.71061551118098,43.78071488238849,43.95875236629658,44.55814724401056,0.0,6772.136159971705,-27.655070428989347
3650,1.4,46.46852661645268,0.0,0.3,0.6,0.8999999999999999,1.2,1.5,1.7999999999999998,2.1,2.4,2.7,0.0,0.0,44.14667383663701,43.91527421569357,43.81420693032312,43.80069915289648,43.87076151466776,44.04869809252677,44.64771439932183,0.0,6799.833008050264,-27.696848078559015
